tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1000190,cust_00095,True,Thu Dec 14 23:49:00 +0000 2023,"@AppleSupport tracking hasn't updated in 5 days, where is my order",1000191,
1000191,AppleSupport,False,Fri Dec 15 01:06:00 +0000 2023,We can help look into that. Could you send us your order number via DM so we can check the latest status?,,1000190
1000192,cust_00096,True,Wed Jan 10 04:05:00 +0000 2024,@AppleSupport two factor authentication won't send code to my trusted device,1000193,
1000193,AppleSupport,False,Wed Jan 10 04:54:00 +0000 2024,"Let's get your account secured. Please visit iforgot.apple.com to reset your password, or DM us if you're still stuck.",,1000192
1000194,cust_00097,True,Thu Sep 14 08:53:00 +0000 2023,@AppleSupport genuinely impressed with how fast apple support resolved my battery issue,1000195,
1000195,AppleSupport,False,Thu Sep 14 09:05:00 +0000 2023,Awesome to hear! Don't hesitate to reach out if anything else comes up.,,1000194
1000196,cust_00098,True,Mon Jan 22 07:55:00 +0000 2024,"@AppleSupport my ipad won't charge or turn on, tried different cables",1000197,
1000197,AppleSupport,False,Mon Jan 22 08:13:00 +0000 2024,"Sorry to hear this. If a force restart doesn't help, this may need a closer look. Can you DM us your device serial number?",,1000196
1000198,cust_00099,True,Sat Jul 08 21:47:00 +0000 2023,@AppleSupport is there a way to see which apps are using the most battery,1000199,
1000199,AppleSupport,False,Sat Jul 08 23:09:00 +0000 2023,Great question! You can use Quick Start or iCloud Backup to transfer everything over -- here's a guide: support.apple.com/HT204350,,1000198
1000200,cust_00100,True,Sat Jun 17 19:14:00 +0000 2023,shoutout to @AppleSupport for actually fixing my issue in 10 minutes,1000201,
1000201,AppleSupport,False,Sat Jun 17 19:22:00 +0000 2023,Awesome to hear! Don't hesitate to reach out if anything else comes up.,,1000200
1000202,cust_00101,True,Mon Jun 05 15:07:00 +0000 2023,"@AppleSupport my iphone iPhone 13 battery drains so fast after the update, it's unusable",1000203,
1000203,AppleSupport,False,Mon Jun 05 16:19:00 +0000 2023,We'd like to check a few things with you. Can you check Settings > Battery > Battery Health & Charging and let us know the max capacity shown?,,1000202
1000204,cust_00102,True,Sat Oct 28 23:46:00 +0000 2023,@AppleSupport cancelled my subscription but still got charged this month,1000205,
1000205,AppleSupport,False,Sun Oct 29 00:36:00 +0000 2023,Sorry about the unexpected charge. Please DM us the receipt/order number so we can look into a refund on our end.,,1000204
1000206,cust_00103,True,Wed Aug 16 14:15:00 +0000 2023,"@AppleSupport my phone has a manufacturing defect, camera bump is uneven, can i get a replacement",1000207,
1000207,AppleSupport,False,Wed Aug 16 14:53:00 +0000 2023,A swollen battery should be looked at right away for safety. Please stop using the device and visit an Apple Store or Authorized Service Provider as soon as possible.,,1000206
1000208,cust_00104,True,Sat Mar 04 14:05:00 +0000 2023,@AppleSupport how much would it cost to fix a cracked back glass on iPhone 11,1000209,
1000209,AppleSupport,False,Sat Mar 04 14:16:00 +0000 2023,We'd recommend booking a check-in at your nearest Apple Store or starting a repair request online so we can assess coverage.,,1000208
1000210,cust_00105,True,Mon Apr 17 18:13:00 +0000 2023,@AppleSupport genuinely impressed with how fast apple support resolved my battery issue,1000211,
1000211,AppleSupport,False,Mon Apr 17 19:25:00 +0000 2023,"That means a lot, thank you for letting us know! 😊",,1000210
1000212,cust_00106,True,Fri Mar 31 03:42:00 +0000 2023,@AppleSupport ordered my iPhone 12 Pro 2 weeks ago and it still says preparing to ship,1000213,
1000213,AppleSupport,False,Fri Mar 31 04:18:00 +0000 2023,We can help look into that. Could you send us your order number via DM so we can check the latest status?,,1000212
1000214,cust_00107,True,Mon Mar 06 23:26:00 +0000 2023,@AppleSupport is it normal for my iPhone 12 to get hot and lose battery this fast,1000215,
1000215,AppleSupport,False,Tue Mar 07 00:44:00 +0000 2023,We'd like to check a few things with you. Can you check Settings > Battery > Battery Health & Charging and let us know the max capacity shown?,,1000214
1000216,cust_00108,True,Sun Aug 20 16:14:00 +0000 2023,@AppleSupport downloaded the new update and now touch id doesn't work at all,1000217,
1000217,AppleSupport,False,Sun Aug 20 16:20:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1000216
1000218,cust_00109,True,Sun Sep 03 12:27:00 +0000 2023,"@AppleSupport my iphone iPhone XR battery drains so fast after the update, it's unusable",1000219,
1000219,AppleSupport,False,Sun Sep 03 12:48:00 +0000 2023,"That doesn't sound right. Let's get this sorted -- which iOS version are you on, and does this happen with specific apps or all the time?",,1000218
1000220,cust_00110,True,Mon Mar 06 08:39:00 +0000 2023,@AppleSupport downloaded the new update and now touch id doesn't work at all,1000221,
1000221,AppleSupport,False,Mon Mar 06 09:46:00 +0000 2023,That's not expected after an update. Can you tell us the exact iOS version and model? We'll go from there.,,1000220
1000222,cust_00111,True,Mon Feb 20 22:07:00 +0000 2023,@AppleSupport requested a refund 2 weeks ago and haven't heard back,1000223,
1000223,AppleSupport,False,Mon Feb 20 23:01:00 +0000 2023,"We understand, let's help resolve this. You can request a refund at reportaproblem.apple.com, or DM us your order ID and we'll check.",,1000222
1000224,cust_00112,True,Tue Jan 09 03:20:00 +0000 2024,@AppleSupport billed for icloud storage i already cancelled,1000225,
1000225,AppleSupport,False,Tue Jan 09 03:31:00 +0000 2024,Sorry about the unexpected charge. Please DM us the receipt/order number so we can look into a refund on our end.,,1000224
1000226,cust_00113,True,Mon Feb 13 02:27:00 +0000 2023,"@AppleSupport ios 16.2 update bricked my iPhone 14, stuck on apple logo",1000227,
1000227,AppleSupport,False,Mon Feb 13 03:55:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1000226
1000228,cust_00114,True,Sun Jul 30 11:55:00 +0000 2023,@AppleSupport since the 16.4 update wifi keeps dropping every few minutes,1000229,
1000229,AppleSupport,False,Sun Jul 30 13:02:00 +0000 2023,That's not expected after an update. Can you tell us the exact iOS version and model? We'll go from there.,,1000228
1000230,cust_00115,True,Tue Mar 21 21:30:00 +0000 2023,@AppleSupport how much would it cost to fix a cracked back glass on iPhone 12,1000231,
1000231,AppleSupport,False,Tue Mar 21 22:01:00 +0000 2023,This sounds like it needs a closer look by a technician. You can check your coverage and start a service request at getsupport.apple.com.,,1000230
1000232,cust_00116,True,Sun Oct 15 19:39:00 +0000 2023,@AppleSupport requested a refund 2 weeks ago and haven't heard back,1000233,
1000233,AppleSupport,False,Sun Oct 15 20:16:00 +0000 2023,"For unauthorized purchases, please report it directly at reportaproblem.apple.com. If you need further help, DM us the order details.",,1000232
1000234,cust_00117,True,Fri Jun 23 11:00:00 +0000 2023,"@AppleSupport tracking hasn't updated in 5 days, where is my order",1000235,
1000235,AppleSupport,False,Fri Jun 23 11:06:00 +0000 2023,Sorry for the delay! Please DM us your order number and we'll check with the shipping carrier on our end.,,1000234
1000236,cust_00118,True,Thu Jan 18 16:13:00 +0000 2024,@AppleSupport since the 17.0 update wifi keeps dropping every few minutes,1000237,
1000237,AppleSupport,False,Thu Jan 18 17:28:00 +0000 2024,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1000236
1000238,cust_00119,True,Fri Jan 27 04:10:00 +0000 2023,@AppleSupport downloaded the new update and now touch id doesn't work at all,1000239,
1000239,AppleSupport,False,Fri Jan 27 05:15:00 +0000 2023,That's not expected after an update. Can you tell us the exact iOS version and model? We'll go from there.,,1000238
1000240,cust_00120,True,Tue Aug 01 08:13:00 +0000 2023,@AppleSupport can you explain how family sharing works for app purchases,1000241,
1000241,AppleSupport,False,Tue Aug 01 09:31:00 +0000 2023,Great question! You can use Quick Start or iCloud Backup to transfer everything over -- here's a guide: support.apple.com/HT204350,,1000240
1000242,cust_00121,True,Wed Sep 27 21:19:00 +0000 2023,@AppleSupport how do i transfer photos from my old iphone to the new one,1000243,
1000243,AppleSupport,False,Wed Sep 27 21:49:00 +0000 2023,Great question! You can use Quick Start or iCloud Backup to transfer everything over -- here's a guide: support.apple.com/HT204350,,1000242
1000244,cust_00122,True,Sat Jan 27 08:18:00 +0000 2024,"@AppleSupport stuck on apple logo for over an hour now, tried restarting",1000245,
1000245,AppleSupport,False,Sat Jan 27 09:09:00 +0000 2024,"Please try charging with a different cable/adapter for 15+ minutes, then attempt a force restart. Let us know what happens.",,1000244
1000246,cust_00123,True,Wed Dec 27 07:32:00 +0000 2023,"@AppleSupport thank you so much for the help yesterday, phone works great now",1000247,
1000247,AppleSupport,False,Wed Dec 27 08:15:00 +0000 2023,We're so glad we could help! Thanks for the kind words.,,1000246
1000248,cust_00124,True,Sat Oct 21 12:45:00 +0000 2023,@AppleSupport billed for icloud storage i already cancelled,1000249,
1000249,AppleSupport,False,Sat Oct 21 13:46:00 +0000 2023,"We understand, let's help resolve this. You can request a refund at reportaproblem.apple.com, or DM us your order ID and we'll check.",,1000248
1000250,cust_00125,True,Wed Feb 15 13:54:00 +0000 2023,"@AppleSupport locked out of my apple id, verification code never arrives",1000251,
1000251,AppleSupport,False,Wed Feb 15 14:36:00 +0000 2023,Sorry for the trouble. For account security we can't handle Apple ID specifics here -- please DM us so we can verify and assist further.,,1000250
1000252,cust_00126,True,Mon Apr 24 10:49:00 +0000 2023,@AppleSupport forgot my apple id password and the reset email isn't coming,1000253,
1000253,AppleSupport,False,Mon Apr 24 11:36:00 +0000 2023,"Let's get your account secured. Please visit iforgot.apple.com to reset your password, or DM us if you're still stuck.",,1000252
1000254,cust_00127,True,Mon Jan 08 20:52:00 +0000 2024,@AppleSupport forgot my apple id password and the reset email isn't coming,1000255,
1000255,AppleSupport,False,Mon Jan 08 21:14:00 +0000 2024,Sorry for the trouble. For account security we can't handle Apple ID specifics here -- please DM us so we can verify and assist further.,,1000254
1000256,cust_00128,True,Sat Apr 01 20:31:00 +0000 2023,@AppleSupport since the 15.7 update wifi keeps dropping every few minutes,1000257,
1000257,AppleSupport,False,Sat Apr 01 20:53:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1000256
1000258,cust_00129,True,Sat Feb 04 15:28:00 +0000 2023,@AppleSupport is there a way to see which apps are using the most battery,1000259,
1000259,AppleSupport,False,Sat Feb 04 16:30:00 +0000 2023,You can toggle that off in Settings > Messages > Send Read Receipts. Let us know if you run into any issues!,,1000258
1000260,cust_00130,True,Fri Jan 20 01:23:00 +0000 2023,@AppleSupport is there a way to see which apps are using the most battery,1000261,
1000261,AppleSupport,False,Fri Jan 20 02:40:00 +0000 2023,"Check Settings > General > iPhone Storage for a breakdown by app, plus recommendations to free up space.",,1000260
1000262,cust_00131,True,Sun Jan 14 01:28:00 +0000 2024,@AppleSupport genuinely impressed with how fast apple support resolved my battery issue,1000263,
1000263,AppleSupport,False,Sun Jan 14 01:44:00 +0000 2024,Awesome to hear! Don't hesitate to reach out if anything else comes up.,,1000262
1000264,cust_00132,True,Mon Jan 01 02:32:00 +0000 2024,@AppleSupport forgot my apple id password and the reset email isn't coming,1000265,
1000265,AppleSupport,False,Mon Jan 01 03:53:00 +0000 2024,Sorry for the trouble. For account security we can't handle Apple ID specifics here -- please DM us so we can verify and assist further.,,1000264
1000266,cust_00133,True,Thu Jul 06 11:58:00 +0000 2023,"@AppleSupport stuck on apple logo for over an hour now, tried restarting",1000267,
1000267,AppleSupport,False,Thu Jul 06 12:43:00 +0000 2023,"Please try charging with a different cable/adapter for 15+ minutes, then attempt a force restart. Let us know what happens.",,1000266
1000268,cust_00134,True,Sun Jun 18 03:35:00 +0000 2023,@AppleSupport since the 16.4 update wifi keeps dropping every few minutes,1000269,
1000269,AppleSupport,False,Sun Jun 18 04:52:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1000268
1000270,cust_00135,True,Thu Jun 29 09:41:00 +0000 2023,"@AppleSupport my ipad won't charge or turn on, tried different cables",1000271,
1000271,AppleSupport,False,Thu Jun 29 11:06:00 +0000 2023,"We know how important your device is, let's work through this. Have you tried a force restart and letting it charge for at least 30 minutes first?",,1000270
1000272,cust_00136,True,Tue Mar 07 21:44:00 +0000 2023,"@AppleSupport can't sign into icloud on my new phone, says account disabled",1000273,
1000273,AppleSupport,False,Tue Mar 07 22:33:00 +0000 2023,Sorry for the trouble. For account security we can't handle Apple ID specifics here -- please DM us so we can verify and assist further.,,1000272
1000274,cust_00137,True,Mon Apr 03 06:21:00 +0000 2023,@AppleSupport can i change the shipping address on my pending order,1000275,
